1383650420520;50.03359419512965;19.644814634440745;236.85682678222656;38.6;
1383650438824;50.0347756232248;19.651453297828116;306.3846435546875;32.77;
1383650449337;50.03491794858991;19.653473512996484;321.677001953125;38.28;
1383650459321;50.0352885791065;19.656169206276022;329.93255615234375;42.82;
1383650470414;50.03584701391817;19.660368392374032;304.7568664550781;28.82;
1383650479907;50.0361782981022;19.662966054931886;283.9597473144531;32.17;
1383650491736;50.0367751581616;19.666452283349393;285.9925231933594;37.35;
1383650499243;50.036792016191114;19.668259393166743;259.4188232421875;38.32;
1383650512000;50.037587602156115;19.67246621006008;308.084716796875;23.72;
1383650519000;50.037861438615515;19.67424660068378;310.39239501953125;25.98;
1383650530000;50.03827256538812;19.677485475427783;294.29364013671875;28.93;
1383650539000;50.03841322619636;19.680056943872085;302.2676696777344;34.76;
1383650549650;50.038353113541355;19.684010677918536;287.0602111816406;36.09;
1383650559681;50.03861310108252;19.68699625006975;289.2890319824219;39.38;
1383650569689;50.038974831573526;19.689749488500762;286.8202209472656;39.56;
1383650600000;50.040004369119664;19.70066230712027;289.5724792480469;38.54;
1383650628916;50.03890896523863;19.70865897226852;277.06365966796875;31.61;
1383650639767;50.038773606251446;19.711589556838106;264.1360778808594;34.93;
1383650649400;50.03865469588764;19.714429922733203;332.234619140625;33.81;
1383650658759;50.03878362497642;19.716415939697473;326.0325927734375;36.35;
1383650678891;50.039356365795726;19.722808785257264;246.5811767578125;28.55;
1383650697445;50.03953242888572;19.726564000335898;222.9547882080078;29.68;
1383650717594;50.03978803413478;19.73113941648998;226.49217224121094;33.19;
1383650738000;50.0397636417523;19.735930255353182;214.7119140625;30.7;
1383650758671;50.03824175552661;19.741066265888925;232.05079650878906;32.55;
1383650769292;50.0377234931629;19.74259089737036;242.43409729003906;34.42;
1383650789517;50.03640559144176;19.747443927278916;301.8736877441406;25.38;
1383650800999;50.035894690255354;19.749325930859644;305.48773193359375;31.34;
1383650809000;50.035459641325055;19.75093841477527;298.6117858886719;36.0;
1383650819361;50.034478384203084;19.753509639986714;295.67034912109375;35.67;
1383650829000;50.03398025326742;19.754513003699874;310.259765625;42.19;
1383650840000;50.03371150353845;19.756907609039327;296.6764221191406;24.08;
1383650849478;50.03423723007364;19.758128070031862;263.6893005371094;32.71;
1383650868945;50.037102944037436;19.76217167654445;264.3294677734375;23.48;
1383650878954;50.03772972035268;19.76348678310905;252.16770935058594;30.15;
1383650909867;50.03920149521839;19.769206746923942;254.9130859375;26.1;
1383650919517;50.039360388073035;19.7699157834932;249.4845733642578;34.9;
1383650939834;50.0390683124752;19.775692498080527;225.90194702148438;35.79;
1383650959000;50.04013317471753;19.779509662884173;223.36782836914063;36.3;
1383650971000;50.04070464084059;19.782481214702305;239.43592834472656;28.92;
1383650982000;50.04128377492629;19.784727627505724;237.15402221679688;32.17;
1383650989470;50.042047887295205;19.786097906691744;231.50848388671875;33.24;
1383650999595;50.04260087033927;19.788512745066736;249.0654296875;33.77;
1383651009587;50.04307657401584;19.7904269078024;266.46795654296875;38.46;
1383651019790;50.04352151023078;19.79217368871053;279.28704833984375;42.12;
1383651031992;50.04350037065644;19.79492504755554;267.2637023925781;32.93;
1383651051367;50.04264361899111;19.797359127371163;273.2098693847656;34.87;
1383651059447;50.04307598545978;19.797774669409353;276.71966552734375;36.65;
1383651071733;50.04467113622524;19.798379797046298;266.5438232421875;28.81;
